uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.1109/iros.2014.6943014,Posture and balance control for humanoid robots in multi-contact scenarios based on Model Predictive Control,"This work presents a new approach to whole-body control for balancing and posture stabilization of humanoid robots utilizing an optimization of contact forces in combination with Model Predictive Control. To perform tasks that require multiple contacts, like manipulation or crawling, the controller allows the robot to use a subset of its end effectors to apply a desired wrench to the environment. The remaining end effectors are used for balancing while taking into account the wrenches originating from the manipulation. Due to the prediction the controller is able to react to changes in the control inputs in advance. This approach is evaluated in simulation with the humanoid robot TORO.",2014,,Bernd Henze; Christian Ott; Máximo A. Roa,10.1109/iros.2014.6943014,,https://doi.org/10.1109/iros.2014.6943014,openalex,robotics,concept,openalex_bulk_robotics,,62,humanoid robot; model predictive control,2026-06-12T18:57:17Z,24.122,25.122
doi:10.1109/icra.2015.7139995,Whole-body pushing manipulation with contact posture planning of large and heavy object for humanoid robot,,2015,2015 IEEE International Conference on Robotics and Automation (ICRA),Masaki Murooka; Shunichi Nozawa; Yohei Kakiuchi; Kei Okada; Masayuki Inaba,10.1109/icra.2015.7139995,,https://doi.org/10.1109/icra.2015.7139995,crossref,whole body manipulation humanoid,concept,humanoid,,56,humanoid robot,2026-06-12T14:45:03Z,23.622,23.622
doi:10.1080/01691864.2016.1266965,Global planning of whole-body manipulation by humanoid robot based on transition graph of object motion and contact switching,,2017,Advanced Robotics,Masaki Murooka; Ryohei Ueda; Shunichi Nozawa; Yohei Kakiuchi; Kei Okada; Masayuki Inaba,10.1080/01691864.2016.1266965,,https://doi.org/10.1080/01691864.2016.1266965,crossref,whole body manipulation humanoid,concept,humanoid,,17,humanoid robot,2026-06-12T14:45:03Z,23.445,23.445
doi:10.1109/iros.2017.8202227,Multi-contact balancing of humanoid robots in confined spaces: Utilizing knee contacts,"Introducing humanoid robots in areas where space is limited, for example in search-and-rescue scenarios or industrial manufacturing, represents a huge challenge, especially when the environment is cluttered and unknown. The robot should be capable of utilizing multiple contact points distributed across the entire body and not just its feet and hands. Extra contacts on the whole body, for instance including the knees and elbows, enable the robot to increase its agility and robustness by enhancing the support polygon. This paper applies our passivity-based approach for hierarchical whole-body control including balancing to scenarios involving contacts distributed all over the body of the robot as required in confined spaces. The approach is experimentally validated on the torque-controlled humanoid robot TORO to demonstrate the general applicability of the presented framework.",2017,,Bernd Henze; Alexander Dietrich; Máximo A. Roa; Christian Ott,10.1109/iros.2017.8202227,,https://doi.org/10.1109/iros.2017.8202227,openalex,robotics,concept,openalex_bulk_robotics,,35,humanoid robot; robustness,2026-06-12T18:57:17Z,22.242,23.242
arxiv:2605.27972v1,Simultaneous Contact Selection and Planning for Contact-Rich Manipulation with Cascaded Optimization,"We propose an optimization-based framework for robust contact-rich manipulation. Recent contact-implicit methods enable online hybrid planning across contact modes, allowing closed-loop manipulation for a given target state and contact location sequence of the robot and object. However, most existing approaches lack the ability to autonomously reason and generate diverse contact location sequences and manipulation trajectories, i.e., active contact location selection, which limits their applicability to relatively simple tasks. Active contact location selection is challenging due to complementarity in contact dynamics and the sparse gradients, making the design of a unified framework for contact selection and planning difficult. To address these challenges, we introduce Simultaneous Contact Selection and Planning (SCSP), a cascaded optimization framework comprising Contact Selection Opti",2026,arXiv,Zhe Zhang; Xingrong Diao; Haoxiang Liang; Han Yang; Bi-Ke Zhu; Dandan Zhang; Jiankun Wang,,2605.27972v1,http://arxiv.org/abs/2605.27972v1,arxiv,contact rich manipulation learning,concept,contact,,,contact rich manipulation; contact dynamics; generalization,2026-06-12T14:45:03Z,22.200,23.200
arxiv:2508.14099v1,Task and Motion Planning for Humanoid Loco-manipulation,"This work presents an optimization-based task and motion planning (TAMP) framework that unifies planning for locomotion and manipulation through a shared representation of contact modes. We define symbolic actions as contact mode changes, grounding high-level planning in low-level motion. This enables a unified search that spans task, contact, and motion planning while incorporating whole-body dynamics, as well as all constraints between the robot, the manipulated object, and the environment. Results on a humanoid platform show that our method can generate a broad range of physically consistent loco-manipulation behaviors over long action sequences requiring complex reasoning. To the best of our knowledge, this is the first work that enables the resolution of an integrated TAMP formulation with fully acyclic planning and whole body dynamics with actuation constraints for the humanoid loc",2025,arXiv,Michal Ciebielski; Victor Dhédin; Majid Khadiv,,2508.14099v1,http://arxiv.org/abs/2508.14099v1,arxiv,whole body manipulation humanoid,concept,humanoid,,,motion planning; task and motion planning,2026-06-12T14:45:03Z,22.200,23.200
arxiv:2501.02116v2,"Humanoid Locomotion and Manipulation: Current Progress and Challenges in Control, Planning, and Learning","Humanoid robots hold great potential to perform various human-level skills, involving unified locomotion and manipulation in real-world settings. Driven by advances in machine learning and the strength of existing model-based approaches, these capabilities have progressed rapidly, but often separately. This survey offers a comprehensive overview of the state-of-the-art in humanoid locomotion and manipulation (HLM), with a focus on control, planning, and learning methods. We first review the model-based methods that have been the backbone of humanoid robotics for the past three decades. We discuss contact planning, motion planning, and whole-body control, highlighting the trade-offs between model fidelity and computational efficiency. Then the focus is shifted to examine emerging learning-based methods, with an emphasis on reinforcement and imitation learning that enhance the robustness a",2025,arXiv,Zhaoyuan Gu; Junheng Li; Wenlan Shen; Wenhao Yu; Zhaoming Xie; Stephen McCrory; Xianyi Cheng; Abdulaziz Shamsah; Robert Griffin; C. Karen Liu; Abderrahmane Kheddar; Xue Bin Peng; Yuke Zhu; Guanya Shi; Quan Nguyen; Gordon Cheng; Huijun Gao; Ye Zhao,,2501.02116v2,http://arxiv.org/abs/2501.02116v2,arxiv,whole body manipulation humanoid,concept,humanoid,,,humanoid robot; motion planning; imitation learning; limitation; robustness,2026-06-12T14:45:03Z,22.200,26.200
arxiv:2412.02676v2,Planning-Guided Diffusion Policy Learning for Generalizable Contact-Rich Bimanual Manipulation,"Contact-rich bimanual manipulation involves precise coordination of two arms to change object states through strategically selected contacts and motions. Due to the inherent complexity of these tasks, acquiring sufficient demonstration data and training policies that generalize to unseen scenarios remain a largely unresolved challenge. Building on recent advances in planning through contacts, we introduce Generalizable Planning-Guided Diffusion Policy Learning (GLIDE), an approach that effectively learns to solve contact-rich bimanual manipulation tasks by leveraging model-based motion planners to generate demonstration data in high-fidelity physics simulation. Through efficient planning in randomized environments, our approach generates large-scale and high-quality synthetic motion trajectories for tasks involving diverse objects and transformations. We then train a task-conditioned dif",2024,arXiv,Xuanlin Li; Tong Zhao; Xinghao Zhu; Jiuguang Wang; Tao Pang; Kuan Fang,,2412.02676v2,http://arxiv.org/abs/2412.02676v2,arxiv,contact rich manipulation learning,concept,contact,,,diffusion policy; contact rich manipulation; bimanual manipulation; behavior cloning; generalization,2026-06-12T14:45:03Z,22.000,23.000
doi:10.54254/2755-2721/2025.gl25269,Control Strategies for Embodied Humanoid Robots: Reinforcement Learning vs. Multi-Contact Planning,"As the application demand for humanoid robots in complex and unstructured environments increases, how to balance adaptability and stability in control strategies has become increasingly critical. This paper compares and analyzes two typical humanoid robot control methods: a reinforcement learning-based controller on the Digit V3 platform and a multi-contact planning and control (MCPC) framework on the COMAN+ platform. This work addresses a gap in the literature that lacks a comparative perspective on cross-method and cross-platform practical verification. It first introduces the design concept and training mechanism of the reinforcement learning controller, which removes reliance on gait clocks and achieves the natural switching between standing and walking under external disturbances. Then it analyzes the MCPC framework, which combines posture sampling, nonlinear programming (NLP) traje",2025,Applied and Computational Engineering,Haobo Wang,10.54254/2755-2721/2025.gl25269,,https://doi.org/10.54254/2755-2721/2025.gl25269,crossref,embodied world model planning control,concept,world_models,,,humanoid robot; robustness,2026-06-12T14:45:03Z,22.000,23.000
doi:10.1177/0278364910386985,Randomized multi-modal motion planning for a humanoid robot manipulation task,"Robots that perform complex manipulation tasks must be able to generate strategies that make and break contact with the object. This requires reasoning in a motion space with a particular multi-modal structure, in which the state contains both a discrete mode (the contact state) and a continuous configuration (the robot and object poses). In this paper we address multi-modal motion planning in the common setting where the state is high-dimensional, and there are a continuous infinity of modes. We present a highly general algorithm, Random-MMP, that repeatedly attempts mode switches sampled at random. A major theoretical result is that Random-MMP is formally reliable and scalable, and its running time depends on certain properties of the multi-modal structure of the problem that are not explicitly dependent on dimensionality. We apply the planner to a manipulation task on the Honda humano",2011,The International Journal of Robotics Research,Kris Hauser; Victor Ng-Thow-Hing,10.1177/0278364910386985,,https://doi.org/10.1177/0278364910386985,crossref,robot world models manipulation,concept,world_models,,98,robot world model; robot manipulation; humanoid robot; motion planning,2026-06-12T15:07:36Z,21.948,22.948
doi:10.1016/j.robot.2023.104448,Multi-contact planning and control for humanoid robots: Design and validation of a complete framework,,2023,Robotics and Autonomous Systems,Paolo Ferrari; Luca Rossini; Francesco Ruscelli; Arturo Laurenzi; Giuseppe Oriolo; Nikos G. Tsagarakis; Enrico Mingo Hoffman,10.1016/j.robot.2023.104448,,https://doi.org/10.1016/j.robot.2023.104448,crossref,EBM transformer robotics contact rich manipulation,concept,architecture_x_embodiment,,20,EBM transformer robotics; contact rich manipulation; humanoid robot,2026-06-12T15:07:36Z,21.722,21.722
doi:10.1109/iros.2006.282154,Planning support contact-points for humanoid robots and experiments on HRP-2,"This paper deals with the motion planning of a polyarticulated robotic system for which support contacts are allowed to occur between any part of the body and any part of the environment. Starting with a description of the environment and of a target, it computes a sequence of postures that allow our system to reach its target. We describe a very generic architecture of this planner, highly modular, as well as a first implementation of it. We then present our results, both simulations and real experiments, for a simple grasping task using the HRP-2 humanoid robot",2006,,Adrien Escande; Abderrahmane Kheddar; Sylvain Miossec,10.1109/iros.2006.282154,,https://doi.org/10.1109/iros.2006.282154,openalex,robotics,concept,openalex_bulk_robotics,,48,humanoid robot; motion planning,2026-06-12T18:57:17Z,21.646,22.646
arxiv:2209.08662v2,Multi-contact MPC for Dynamic Loco-manipulation on Humanoid Robots,"This paper presents a novel method to control humanoid robot dynamic loco-manipulation with multiple contact modes via multi-contact Model Predictive Control (MPC) framework. The proposed framework includes a multi-contact dynamics model capable of capturing various contact modes in loco-manipulation, such as hand-object contact and foot-ground contacts. Our proposed dynamics model represents the object dynamics as an external force acting on the system, which simplifies the model and makes it feasible for solving the MPC problem. In numerical validations, our multi-contact MPC framework only needs contact timings of each task and desired states to give MPC the knowledge of changes in contact modes in the prediction horizons in loco-manipulation. The proposed framework can control the humanoid robot to complete multi-tasks dynamic loco-manipulation applications such as efficiently pickin",2022,arXiv,Junheng Li; Quan Nguyen,,2209.08662v2,http://arxiv.org/abs/2209.08662v2,arxiv,Gaussian splatting robot perception contact rich manipulation,concept,architecture_x_embodiment,,,Gaussian splatting robot perception; contact rich manipulation; humanoid robot; contact dynamics; model predictive control,2026-06-12T15:07:36Z,21.600,22.600
